DSID,energy,inputeventfile,(inputconffile)
302617, 13000, group.phys-gener.Charybdis2.302617.BH2_n6_Mth8_0_MD5_5.TXT.mc15_v1
302618, 13000, group.phys-gener.Charybdis2.302618.BH2_n6_Mth8_5_MD5_5.TXT.mc15_v1
302619, 13000, group.phys-gener.Charybdis2.302619.BH2_n6_Mth9_0_MD5_5.TXT.mc15_v1
302620, 13000, group.phys-gener.Charybdis2.302620.BH2_n6_Mth6_5_MD6_0.TXT.mc15_v1
302621, 13000, group.phys-gener.Charybdis2.302621.BH2_n6_Mth7_0_MD6_0.TXT.mc15_v1
302622, 13000, group.phys-gener.Charybdis2.302622.BH2_n6_Mth7_5_MD6_0.TXT.mc15_v1
302623, 13000, group.phys-gener.Charybdis2.302623.BH2_n6_Mth8_0_MD6_0.TXT.mc15_v1
302624, 13000, group.phys-gener.Charybdis2.302624.BH2_n6_Mth8_5_MD6_0.TXT.mc15_v1
302625, 13000, group.phys-gener.Charybdis2.302625.BH2_n6_Mth9_0_MD6_0.TXT.mc15_v1
302626, 13000, group.phys-gener.Charybdis2.302626.BH2_n6_Mth7_0_MD6_5.TXT.mc15_v1
302627, 13000, group.phys-gener.Charybdis2.302627.BH2_n6_Mth7_5_MD6_5.TXT.mc15_v1
302628, 13000, group.phys-gener.Charybdis2.302628.BH2_n6_Mth8_0_MD6_5.TXT.mc15_v1
302629, 13000, group.phys-gener.Charybdis2.302629.BH2_n6_Mth8_5_MD6_5.TXT.mc15_v1
302630, 13000, group.phys-gener.Charybdis2.302630.BH2_n6_Mth9_0_MD6_5.TXT.mc15_v1
302631, 13000, group.phys-gener.Charybdis2.302631.BH2_n6_Mth7_5_MD7_0.TXT.mc15_v1
302632, 13000, group.phys-gener.Charybdis2.302632.BH2_n6_Mth8_0_MD7_0.TXT.mc15_v1
302633, 13000, group.phys-gener.Charybdis2.302633.BH2_n6_Mth8_5_MD7_0.TXT.mc15_v1
302634, 13000, group.phys-gener.Charybdis2.302634.BH2_n6_Mth9_0_MD7_0.TXT.mc15_v1
302635, 13000, group.phys-gener.Charybdis2.302635.BH2_n6_Mth8_0_MD7_5.TXT.mc15_v1
302636, 13000, group.phys-gener.Charybdis2.302636.BH2_n6_Mth8_5_MD7_5.TXT.mc15_v1
302637, 13000, group.phys-gener.Charybdis2.302637.BH2_n6_Mth9_0_MD7_5.TXT.mc15_v1
302638, 13000, group.phys-gener.Charybdis2.302638.BH2_n6_Mth8_5_MD8_0.TXT.mc15_v1
302639, 13000, group.phys-gener.Charybdis2.302639.BH2_n6_Mth9_0_MD8_0.TXT.mc15_v1
302640, 13000, group.phys-gener.Charybdis2.302640.BH2_n6_Mth7_0_MD7_0.TXT.mc15_v1
302641, 13000, group.phys-gener.Charybdis2.302641.BH2_n6_Mth7_5_MD7_5.TXT.mc15_v1
302642, 13000, group.phys-gener.Charybdis2.302642.BH2_n6_Mth8_0_MD8_0.TXT.mc15_v1
302778, 13000,, group.phys-gener.sherpa.302778.Sherpa_CT10_VV_mtbinned.TXT.mc15_v1
302779, 13000,, group.phys-gener.sherpa.302779.Sherpa_CT10_VV_mtbinned.TXT.mc15_v1
303022, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303023, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303024, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303025, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303026, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
